date,ticker,adj_close
2000-01-03,SPY,100.17446271143098
2000-01-04,SPY,100.05627972975559
2000-01-05,SPY,100.81750442586095
2000-01-06,SPY,100.96954244595257
2000-01-07,SPY,100.38998506858061
2000-01-10,SPY,100.83444512932012
2000-01-11,SPY,102.36895019074798
2000-01-12,SPY,103.5070570938342
2000-01-13,SPY,102.7170014119521
2000-01-14,SPY,101.28583579939455
2000-01-17,SPY,100.60447797936251
2000-01-18,SPY,100.68358950762916
2000-01-19,SPY,98.09505049643461
2000-01-20,SPY,97.8830606681102
2000-01-21,SPY,96.54060197988527
2000-01-24,SPY,95.77273055664631
2000-01-25,SPY,95.21372849330076
2000-01-26,SPY,94.90297860728222
2000-01-27,SPY,95.37724269304202
2000-01-28,SPY,96.54202971466826
2000-01-31,SPY,96.4320358825061
2000-02-01,SPY,97.96890853888216
2000-02-02,SPY,97.26362059434166
2000-02-03,SPY,97.6830682047075
2000-02-04,SPY,98.72024968089178
2000-02-07,SPY,98.85691967244995
2000-02-08,SPY,98.05813530353423
2000-02-09,SPY,97.0694398475445
2000-02-10,SPY,96.59760369176166
2000-02-11,SPY,96.86983525337925
2000-02-14,SPY,95.7976006174023
2000-02-15,SPY,95.60099913021077
2000-02-16,SPY,95.45885238548183
2000-02-17,SPY,96.07655891815888
2000-02-18,SPY,96.34127431228139
2000-02-21,SPY,96.76098218583094
2000-02-22,SPY,96.07677170901971
2000-02-23,SPY,95.96613386899051
2000-02-24,SPY,96.853764996578
2000-02-25,SPY,98.53912144939578
2000-02-28,SPY,97.17316960664456
2000-02-29,SPY,98.88705921288509
2000-03-01,SPY,100.4396084619231
2000-03-02,SPY,101.36555456995721
2000-03-03,SPY,101.70225137580373
2000-03-06,SPY,101.37305746866967
2000-03-07,SPY,103.09565136332208
2000-03-08,SPY,105.44630981534664
2000-03-09,SPY,107.65675712322485
2000-03-10,SPY,109.3088461591275
2000-03-13,SPY,109.78754617731983
2000-03-14,SPY,108.32798407947952
2000-03-15,SPY,108.35690665795279
2000-03-16,SPY,109.20115676203427
2000-03-17,SPY,107.65164134882936
2000-03-20,SPY,108.16936509730498
2000-03-21,SPY,108.73240356731317
2000-03-22,SPY,109.6287539383387
2000-03-23,SPY,108.20099022536962
2000-03-24,SPY,107.4262941476017
2000-03-27,SPY,106.92992638716048
2000-03-28,SPY,105.55444433148902
2000-03-29,SPY,107.69109722509786
2000-03-30,SPY,107.12124022609302
2000-03-31,SPY,107.55570555108211
2000-04-03,SPY,107.27487093636907
2000-04-04,SPY,109.25305345708887
2000-04-05,SPY,110.9362519420352
2000-04-06,SPY,111.77129040728613
2000-04-07,SPY,109.04784603066187
2000-04-10,SPY,109.14684241947779
2000-04-11,SPY,110.03119173245133
2000-04-12,SPY,111.3262635624386
2000-04-13,SPY,110.58409302284619
2000-04-14,SPY,112.92833134538462
2000-04-17,SPY,111.2854544615149
2000-04-18,SPY,110.48889295671394
2000-04-19,SPY,111.70203566158064
2000-04-20,SPY,111.79967096285898
2000-04-21,SPY,114.40343167742174
2000-04-24,SPY,114.68464482854061
2000-04-25,SPY,113.90034015795753
2000-04-26,SPY,113.44976609620541
2000-04-27,SPY,112.09034251997623
2000-04-28,SPY,110.51321480263717
2000-05-01,SPY,111.34135576761976
2000-05-02,SPY,112.11308178460422
2000-05-03,SPY,113.80704177583823
2000-05-04,SPY,112.87324158754639
2000-05-05,SPY,115.09243311941563
2000-05-08,SPY,114.75441943381257
2000-05-09,SPY,116.8585155178081
2000-05-10,SPY,116.32337917485123
2000-05-11,SPY,115.39395015602824
2000-05-12,SPY,115.75798644092346
2000-05-15,SPY,117.15697788782109
2000-05-16,SPY,117.40833062398251
2000-05-17,SPY,116.66843836772773
2000-05-18,SPY,114.94405249658068
2000-05-19,SPY,113.16774927595317
2000-05-22,SPY,113.8507719453705
2000-05-23,SPY,115.17219129677648
2000-05-24,SPY,114.99433414807658
2000-05-25,SPY,113.63802379253814
2000-05-26,SPY,114.804995138351
2000-05-29,SPY,113.18618891083273
2000-05-30,SPY,112.31036785820865
2000-05-31,SPY,113.13992434634059
2000-06-01,SPY,110.3247819668679
2000-06-02,SPY,110.8443603801679
2000-06-05,SPY,110.15068937960655
2000-06-06,SPY,110.32228076956537
2000-06-07,SPY,110.26262200616961
2000-06-08,SPY,110.55069734375687
2000-06-09,SPY,111.45967267764209
2000-06-12,SPY,110.54041504222671
2000-06-13,SPY,112.3715827551112
2000-06-14,SPY,113.33654570967005
2000-06-15,SPY,114.46237455525147
2000-06-16,SPY,116.02108465156711
2000-06-19,SPY,117.09900928615676
2000-06-20,SPY,118.26267657275085
2000-06-21,SPY,118.40167086456741
2000-06-22,SPY,116.53855936285646
2000-06-23,SPY,116.39718983725129
2000-06-26,SPY,115.42262328235209
2000-06-27,SPY,113.61158278248568
2000-06-28,SPY,113.98119762844424
2000-06-29,SPY,113.2847110999714
2000-06-30,SPY,112.00514332067016
2000-07-03,SPY,110.72345901187337
2000-07-04,SPY,111.09622930010985
2000-07-05,SPY,111.58439097187309
2000-07-06,SPY,113.30620049224824
2000-07-07,SPY,113.32429498902069
2000-07-10,SPY,114.70738282437132
2000-07-11,SPY,116.58283348069278
2000-07-12,SPY,118.15072621065596
2000-07-13,SPY,115.06055846546408
2000-07-14,SPY,116.71184214631137
2000-07-17,SPY,117.19935790519646
2000-07-18,SPY,117.8012608301608
2000-07-19,SPY,118.33573044446368
2000-07-20,SPY,118.888166798988
2000-07-21,SPY,119.35742389677164
2000-07-24,SPY,118.91040608674979
2000-07-25,SPY,116.41079392767308
2000-07-26,SPY,116.30403407458074
2000-07-27,SPY,115.28550957151249
2000-07-28,SPY,116.74325310962715
2000-07-31,SPY,116.39857134782099
2000-08-01,SPY,116.54579005495118
2000-08-02,SPY,115.46507205341612
2000-08-03,SPY,114.83492054033644
2000-08-04,SPY,114.8563608076363
2000-08-07,SPY,112.97394309779119
2000-08-08,SPY,113.39577227888915
2000-08-09,SPY,113.29542901386525
2000-08-10,SPY,111.81788091987474
2000-08-11,SPY,108.85269435463994
2000-08-14,SPY,109.52255009416486
2000-08-15,SPY,109.18826994677818
2000-08-16,SPY,108.56850641573665
2000-08-17,SPY,108.31255635565438
2000-08-18,SPY,110.60169884706256
2000-08-21,SPY,110.57435821388228
2000-08-22,SPY,110.71815743839583
2000-08-23,SPY,108.90146570270085
2000-08-24,SPY,110.98999016917452
2000-08-25,SPY,112.18629243028049
2000-08-28,SPY,113.58780831213879
2000-08-29,SPY,113.68531055135085
2000-08-30,SPY,114.90957862404451
2000-08-31,SPY,115.43056130237662
2000-09-01,SPY,116.27284243626488
2000-09-04,SPY,116.10921695440399
2000-09-05,SPY,114.22114246297458
2000-09-06,SPY,115.59815403409965
2000-09-07,SPY,113.12541470169721
2000-09-08,SPY,112.85388197286103
2000-09-11,SPY,112.62821880424548
2000-09-12,SPY,111.33958252163654
2000-09-13,SPY,112.1519284820248
2000-09-14,SPY,111.9329903051599
2000-09-15,SPY,111.41525204103627
2000-09-18,SPY,112.10950782108402
2000-09-19,SPY,111.54071753820236
2000-09-20,SPY,113.34731815296868
2000-09-21,SPY,113.83605543407221
2000-09-22,SPY,113.26138995833908
2000-09-25,SPY,110.82694166709797
2000-09-26,SPY,109.2303367152163
2000-09-27,SPY,110.61987742999789
2000-09-28,SPY,110.59152522657291
2000-09-29,SPY,110.27205994819104
2000-10-02,SPY,112.38166111116756
2000-10-03,SPY,110.79419172933136
2000-10-04,SPY,110.09581991949291
2000-10-05,SPY,109.54220365880158
2000-10-06,SPY,110.30792759539152
2000-10-09,SPY,109.51587052759038
2000-10-10,SPY,108.79130683110319
2000-10-11,SPY,106.86306064152208
2000-10-12,SPY,107.78469935644837
2000-10-13,SPY,108.80898724705297
2000-10-16,SPY,108.25719055348952
2000-10-17,SPY,108.49231612231148
2000-10-18,SPY,106.94766282529244
2000-10-19,SPY,106.41081157894865
2000-10-20,SPY,108.12080208135642
